year,country,iosCode,flag_url,population,area,landArea,density,growthRate,worldPercentage,rank,netChange
2022,india,IN,https://s3.amazonaws.com/images.wpr.com/flags/24/IN.png,1417173173.0,3287590.0,2973190.0,480.5033,0.0081,0.1785,1,0.4184
2022,china,CN,https://s3.amazonaws.com/images.wpr.com/flags/24/CN.png,1425887337.0,9706961.0,9424702.9,151.2696,-0.0002,0.1781,2,-0.0113
2022,united states,US,https://s3.amazonaws.com/images.wpr.com/flags/24/US.png,338289857.0,9372610.0,9147420.0,37.1686,0.005,0.0425,3,0.0581
2022,indonesia,ID,https://s3.amazonaws.com/images.wpr.com/flags/24/ID.png,275501339.0,1904569.0,1877519.0,147.8196,0.0074,0.0347,4,0.0727
2022,pakistan,PK,https://s3.amazonaws.com/images.wpr.com/flags/24/PK.png,235824862.0,881912.0,770880.0,311.9625,0.0198,0.03,5,0.1495
2022,nigeria,NG,https://s3.amazonaws.com/images.wpr.com/flags/24/NG.png,218541212.0,923768.0,910770.0,245.7312,0.0241,0.028,6,0.168
2022,brazil,BR,https://s3.amazonaws.com/images.wpr.com/flags/24/BR.png,215313498.0,8515767.0,8358140.0,25.8936,0.0052,0.027,7,0.0393
2022,bangladesh,BD,https://s3.amazonaws.com/images.wpr.com/flags/24/BD.png,171186372.0,147570.0,130170.0,1328.6803,0.0103,0.0216,8,0.0557
2022,russia,RU,https://s3.amazonaws.com/images.wpr.com/flags/24/RU.png,144713314.0,17098242.0,16376870.0,8.82,-0.0019,0.018,9,-0.0158
2022,mexico,MX,https://s3.amazonaws.com/images.wpr.com/flags/24/MX.png,127504125.0,1964375.0,1943950.0,66.0797,0.0075,0.016,10,0.0299
2022,ethiopia,ET,https://s3.amazonaws.com/images.wpr.com/flags/24/ET.png,123379924.0,1104300.0,1128571.3,112.1126,0.0255,0.0158,11,0.1008
2022,japan,JP,https://s3.amazonaws.com/images.wpr.com/flags/24/JP.png,123951692.0,377930.0,364500.0,338.2566,-0.0053,0.0154,12,-0.0209
2022,philippines,PH,https://s3.amazonaws.com/images.wpr.com/flags/24/PH.png,115559009.0,342353.0,298170.0,393.5251,0.0154,0.0147,13,0.0561
2022,egypt,EG,https://s3.amazonaws.com/images.wpr.com/flags/24/EG.png,110990103.0,1002450.0,995450.0,113.2318,0.0156,0.0141,14,0.0551
2022,dr congo,CD,https://s3.amazonaws.com/images.wpr.com/flags/24/CD.png,99010212.0,2344858.0,2267050.0,45.1083,0.0329,0.0128,15,0.105
2022,vietnam,VN,https://s3.amazonaws.com/images.wpr.com/flags/24/VN.png,98186856.0,331212.0,313429.0,315.411,0.0068,0.0123,16,0.0208
2022,iran,IR,https://s3.amazonaws.com/images.wpr.com/flags/24/IR.png,88550570.0,1648195.0,1622500.0,54.9601,0.007,0.0111,17,0.0208
2022,turkey,TR,https://s3.amazonaws.com/images.wpr.com/flags/24/TR.png,85341241.0,783562.0,783562.0,109.5206,0.0056,0.0107,18,0.0143
2022,germany,DE,https://s3.amazonaws.com/images.wpr.com/flags/24/DE.png,83369843.0,357114.0,349390.0,238.4002,-0.0009,0.0104,19,-0.0012
2022,thailand,TH,https://s3.amazonaws.com/images.wpr.com/flags/24/TH.png,71697030.0,513120.0,510890.0,140.5416,0.0015,0.009,20,0.003
2022,united kingdom,GB,https://s3.amazonaws.com/images.wpr.com/flags/24/GB.png,67508936.0,242900.0,241930.0,279.9851,0.0034,0.0085,21,0.0072
2022,tanzania,TZ,https://s3.amazonaws.com/images.wpr.com/flags/24/TZ.png,65497748.0,945087.0,885800.0,76.1324,0.0296,0.0084,22,0.0622
2022,france,FR,https://s3.amazonaws.com/images.wpr.com/flags/24/FR.png,64626628.0,551695.0,547557.0,118.2646,0.002,0.0081,23,0.004
2022,south africa,ZA,https://s3.amazonaws.com/images.wpr.com/flags/24/ZA.png,59893885.0,1221037.0,1213090.0,49.8022,0.0087,0.0075,24,0.0173
2022,italy,IT,https://s3.amazonaws.com/images.wpr.com/flags/24/IT.png,59037474.0,301336.0,295717.0,199.078,-0.0028,0.0074,25,-0.0054
2022,kenya,KE,https://s3.amazonaws.com/images.wpr.com/flags/24/KE.png,54027487.0,580367.0,569140.0,96.8138,0.0199,0.0069,26,0.0346
2022,myanmar,MM,https://s3.amazonaws.com/images.wpr.com/flags/24/MM.png,54179306.0,676578.0,652670.0,83.6227,0.0074,0.0068,27,0.0125
2022,colombia,CO,https://s3.amazonaws.com/images.wpr.com/flags/24/CO.png,51874024.0,1141748.0,1109500.0,46.9447,0.0041,0.0065,28,0.008
2022,south korea,KR,https://s3.amazonaws.com/images.wpr.com/flags/24/KR.png,51815810.0,100210.0,97600.0,530.5744,-0.0006,0.0065,29,-0.0012
2022,uganda,UG,https://s3.amazonaws.com/images.wpr.com/flags/24/UG.png,47249585.0,241550.0,200520.0,242.2817,0.0282,0.0061,30,0.0423
2022,sudan,SD,https://s3.amazonaws.com/images.wpr.com/flags/24/SD.png,46874204.0,1886068.0,1868000.0,25.7543,0.0263,0.006,31,0.0394
2022,spain,ES,https://s3.amazonaws.com/images.wpr.com/flags/24/ES.png,47558630.0,505992.0,499556.6,95.1236,-0.0008,0.0059,32,-0.0014
2022,argentina,AR,https://s3.amazonaws.com/images.wpr.com/flags/24/AR.png,45510318.0,2780400.0,2736690.0,16.726,0.0058,0.0057,33,0.0091
2022,algeria,DZ,https://s3.amazonaws.com/images.wpr.com/flags/24/DZ.png,44903225.0,2381741.0,2381741.0,19.1484,0.0157,0.0057,34,0.0218
2022,iraq,IQ,https://s3.amazonaws.com/images.wpr.com/flags/24/IQ.png,44496122.0,438317.0,434128.0,104.8183,0.0227,0.0057,35,0.0322
2022,afghanistan,AF,https://s3.amazonaws.com/images.wpr.com/flags/24/AF.png,41128771.0,652230.0,652230.0,64.7622,0.027,0.0053,36,0.0357
2022,poland,PL,https://s3.amazonaws.com/images.wpr.com/flags/24/PL.png,39857145.0,312679.0,306130.0,134.0152,0.0293,0.0051,37,-0.0286
2022,canada,CA,https://s3.amazonaws.com/images.wpr.com/flags/24/CA.png,38454327.0,9984670.0,8965590.0,4.3256,0.0085,0.0048,38,0.0104
2022,morocco,MA,https://s3.amazonaws.com/images.wpr.com/flags/24/MA.png,37457971.0,446550.0,446300.0,84.7861,0.0102,0.0047,39,0.012
2022,saudi arabia,SA,https://s3.amazonaws.com/images.wpr.com/flags/24/SA.png,36408820.0,2149690.0,2149690.0,17.1871,0.0148,0.0046,40,0.0169
2022,ukraine,UA,https://s3.amazonaws.com/images.wpr.com/flags/24/UA.png,39701739.0,603500.0,579400.0,63.4184,-0.0745,0.0046,41,0.0428
2022,angola,AO,https://s3.amazonaws.com/images.wpr.com/flags/24/AO.png,35588987.0,1246700.0,1246700.0,29.425,0.0308,0.0046,42,0.0352
2022,uzbekistan,UZ,https://s3.amazonaws.com/images.wpr.com/flags/24/UZ.png,34627652.0,447400.0,440650.0,79.8002,0.0155,0.0044,43,0.0166
2022,yemen,YE,https://s3.amazonaws.com/images.wpr.com/flags/24/YE.png,33696614.0,527968.0,527970.0,65.2496,0.0224,0.0043,44,0.024
2022,peru,PE,https://s3.amazonaws.com/images.wpr.com/flags/24/PE.png,34049588.0,1285216.0,1280000.0,26.8381,0.0089,0.0043,45,0.0105
2022,malaysia,MY,https://s3.amazonaws.com/images.wpr.com/flags/24/MY.png,33938221.0,330803.0,328550.0,104.4241,0.0109,0.0043,46,0.0116
2022,ghana,GH,https://s3.amazonaws.com/images.wpr.com/flags/24/GH.png,33475870.000000004,238533.0,227533.0,149.965,0.0193,0.0043,47,0.0206
2022,mozambique,MZ,https://s3.amazonaws.com/images.wpr.com/flags/24/MZ.png,32969518.0,801590.0,786380.0,43.1056,0.0281,0.0042,48,0.0302
2022,nepal,NP,https://s3.amazonaws.com/images.wpr.com/flags/24/NP.png,30547580.0,147181.0,143350.0,215.5325,0.0114,0.0039,49,0.011
2022,madagascar,MG,https://s3.amazonaws.com/images.wpr.com/flags/24/MG.png,29611714.0,587041.0,581800.0,52.124,0.0241,0.0038,50,0.023
2022,ivory coast,CI,https://s3.amazonaws.com/images.wpr.com/flags/24/CI.png,28160542.0,322463.0,318000.0,90.7957,0.0253,0.0036,51,0.023
2022,venezuela,VE,https://s3.amazonaws.com/images.wpr.com/flags/24/VE.png,28301696.0,916445.0,882050.0,32.6949,0.019,0.0036,52,0.0179
2022,cameroon,CM,https://s3.amazonaws.com/images.wpr.com/flags/24/CM.png,27914536.0,475442.0,472710.0,60.6023,0.0263,0.0036,53,0.0235
2022,niger,NE,https://s3.amazonaws.com/images.wpr.com/flags/24/NE.png,26207977.0,1267000.0,1266700.0,21.4754,0.038,0.0034,54,0.0321
2022,australia,AU,https://s3.amazonaws.com/images.wpr.com/flags/24/AU.png,26177413.0,7692024.0,7692020.0,3.4372,0.01,0.0033,55,0.0083
2022,north korea,KP,https://s3.amazonaws.com/images.wpr.com/flags/24/KP.png,26069416.0,120538.0,120410.0,217.2645,0.0035,0.0033,56,0.0028
2022,taiwan,TW,https://s3.amazonaws.com/images.wpr.com/flags/24/TW.png,23893394.0,36193.0,36197.0,660.9188,0.0013,0.003,57,0.0009
2022,mali,ML,https://s3.amazonaws.com/images.wpr.com/flags/24/ML.png,22593590.0,1240192.0,1220190.0,19.0902,0.031,0.0029,58,0.0225
2022,burkina faso,BF,https://s3.amazonaws.com/images.wpr.com/flags/24/BF.png,22673762.0,272967.0,273600.0,84.9835,0.0255,0.0029,59,0.0185
2022,syria,SY,https://s3.amazonaws.com/images.wpr.com/flags/24/SY.png,22125249.0,185180.0,183630.0,126.4881,0.0498,0.0029,60,0.0359
2022,sri lanka,LK,https://s3.amazonaws.com/images.wpr.com/flags/24/LK.png,21832143.0,65610.0,61860.0,353.9214,0.0028,0.0027,61,0.0018
2022,malawi,MW,https://s3.amazonaws.com/images.wpr.com/flags/24/MW.png,20405317.0,118484.0,94280.0,222.0169,0.0258,0.0026,62,0.0169
2022,zambia,ZM,https://s3.amazonaws.com/images.wpr.com/flags/24/ZM.png,20017675.0,752612.0,743390.0,27.6702,0.0276,0.0026,63,0.0178
2022,romania,RO,https://s3.amazonaws.com/images.wpr.com/flags/24/RO.png,19659267.0,238391.0,230080.0,86.4604,0.0119,0.0025,64,-0.0103
2022,chile,CL,https://s3.amazonaws.com/images.wpr.com/flags/24/CL.png,19603733.0,756102.0,743532.0,26.4005,0.0013,0.0025,65,0.0009
2022,kazakhstan,KZ,https://s3.amazonaws.com/images.wpr.com/flags/24/KZ.png,19397998.0,2724900.0,2699700.0,7.2625,0.0108,0.0024,66,0.0067
2022,chad,TD,https://s3.amazonaws.com/images.wpr.com/flags/24/TD.png,17723315.0,1284000.0,1259200.0,14.516,0.0313,0.0023,67,0.0178
2022,ecuador,EC,https://s3.amazonaws.com/images.wpr.com/flags/24/EC.png,18001000.0,276841.0,248360.0,73.2424,0.0105,0.0023,68,0.006
2022,somalia,SO,https://s3.amazonaws.com/images.wpr.com/flags/24/SO.png,17597511.0,637657.0,627340.0,28.9211,0.031,0.0023,69,0.0176
2022,guatemala,GT,https://s3.amazonaws.com/images.wpr.com/flags/24/GT.png,17843908.0,108889.0,107160.0,168.8319,0.0139,0.0023,70,0.008
2022,senegal,SN,https://s3.amazonaws.com/images.wpr.com/flags/24/SN.png,17316449.0,196722.0,192530.0,92.2618,0.0258,0.0022,71,0.0144
2022,netherlands,NL,https://s3.amazonaws.com/images.wpr.com/flags/24/NL.png,17564014.0,41850.0,33670.0,523.264,0.0031,0.0022,72,0.0017
2022,cambodia,KH,https://s3.amazonaws.com/images.wpr.com/flags/24/KH.png,16767842.0,181035.0,176520.0,95.9938,0.0106,0.0021,73,0.0057
2022,zimbabwe,ZW,https://s3.amazonaws.com/images.wpr.com/flags/24/ZW.png,16320537.0,390757.0,386850.0,43.0798,0.0211,0.0021,74,0.0112
2022,guinea,GN,https://s3.amazonaws.com/images.wpr.com/flags/24/GN.png,13859341.0,245857.0,245720.0,57.7511,0.0239,0.0018,75,0.0106
2022,rwanda,RW,https://s3.amazonaws.com/images.wpr.com/flags/24/RW.png,13776698.0,26338.0,24670.0,571.3289,0.0231,0.0018,76,0.0101
2022,benin,BJ,https://s3.amazonaws.com/images.wpr.com/flags/24/BJ.png,13352864.0,112622.0,112760.0,121.6107,0.027,0.0017,77,0.0115
2022,burundi,BI,https://s3.amazonaws.com/images.wpr.com/flags/24/BI.png,12889576.0,27834.0,25680.0,515.5202,0.0271,0.0017,78,0.0111
2022,tunisia,TN,https://s3.amazonaws.com/images.wpr.com/flags/24/TN.png,12356117.0,163610.0,155360.0,80.1894,0.0083,0.0016,79,0.0035
2022,bolivia,BO,https://s3.amazonaws.com/images.wpr.com/flags/24/BO.png,12224110.0,1098581.0,1083300.0,11.436,0.0135,0.0015,80,0.0057
2022,haiti,HT,https://s3.amazonaws.com/images.wpr.com/flags/24/HT.png,11584996.0,27750.0,27560.0,425.4268,0.0121,0.0015,81,0.0045
2022,belgium,BE,https://s3.amazonaws.com/images.wpr.com/flags/24/BE.png,11655930.0,30528.0,30280.0,385.9359,0.0026,0.0015,82,0.0009
2022,jordan,JO,https://s3.amazonaws.com/images.wpr.com/flags/24/JO.png,11285869.0,89342.0,88794.0,127.6781,0.0045,0.0014,83,0.0014
2022,dominican republic,DO,https://s3.amazonaws.com/images.wpr.com/flags/24/DO.png,11228821.0,48671.0,48310.0,234.5885,0.0093,0.0014,84,0.0032
2022,cuba,CU,https://s3.amazonaws.com/images.wpr.com/flags/24/CU.png,11212191.0,109884.0,103800.0,107.8463,-0.0016,0.0014,85,-0.0006
2022,south sudan,SS,https://s3.amazonaws.com/images.wpr.com/flags/24/SS.png,10913164.0,619745.0,631930.0,17.5475,0.0161,0.0014,86,0.0058
2022,sweden,SE,https://s3.amazonaws.com/images.wpr.com/flags/24/SE.png,10549347.0,450295.0,407283.5,26.0558,0.0059,0.0013,87,0.002
2022,honduras,HN,https://s3.amazonaws.com/images.wpr.com/flags/24/HN.png,10432860.0,112492.0,111890.0,94.6805,0.0154,0.0013,88,0.0053
2022,czech republic,CZ,https://s3.amazonaws.com/images.wpr.com/flags/24/CZ.png,10493986.0,78865.0,77198.5,135.9521,0.0001,0.0013,89,0.0003
2022,azerbaijan,AZ,https://s3.amazonaws.com/images.wpr.com/flags/24/AZ.png,10358074.0,86600.0,82646.0,125.991,0.0053,0.0013,90,0.0017
2022,greece,GR,https://s3.amazonaws.com/images.wpr.com/flags/24/GR.png,10384971.0,131990.0,128900.0,80.2271,-0.0042,0.0013,91,-0.0012
2022,papua new guinea,PG,https://s3.amazonaws.com/images.wpr.com/flags/24/PG.png,10142619.0,462840.0,452860.0,22.8104,0.0185,0.0013,92,0.0059
2022,portugal,PT,https://s3.amazonaws.com/images.wpr.com/flags/24/PT.png,10270865.0,92090.0,91605.6,111.8666,-0.0023,0.0013,93,-0.0008
2022,hungary,HU,https://s3.amazonaws.com/images.wpr.com/flags/24/HU.png,9967308.0,93028.0,91260.0,111.2891,0.019,0.0013,94,-0.0057
2022,tajikistan,TJ,https://s3.amazonaws.com/images.wpr.com/flags/24/TJ.png,9952787.0,143100.0,138790.0,73.0855,0.0192,0.0013,95,0.006
2022,united arab emirates,AE,https://s3.amazonaws.com/images.wpr.com/flags/24/AE.png,9441129.0,83600.0,71020.0,134.0027,0.008,0.0012,96,0.0024
2022,belarus,BY,https://s3.amazonaws.com/images.wpr.com/flags/24/BY.png,9534954.0,207600.0,202980.0,46.794,-0.0039,0.0012,97,-0.0014
2022,israel,IL,https://s3.amazonaws.com/images.wpr.com/flags/24/IL.png,9038309.0,20770.0,21640.0,423.9612,0.0151,0.0011,98,0.0043
2022,togo,TG,https://s3.amazonaws.com/images.wpr.com/flags/24/TG.png,8848699.0,56785.0,54390.0,166.4607,0.0232,0.0011,99,0.0065
2022,austria,AT,https://s3.amazonaws.com/images.wpr.com/flags/24/AT.png,8939617.0,83871.0,82520.0,108.5671,0.0022,0.0011,100,0.0006
2022,switzerland,CH,https://s3.amazonaws.com/images.wpr.com/flags/24/CH.png,8740472.0,41284.0,39516.0,222.6103,0.0064,0.0011,101,0.0018
2022,sierra leone,SL,https://s3.amazonaws.com/images.wpr.com/flags/24/SL.png,8605718.0,71740.0,72180.0,121.794,0.0215,0.0011,102,0.0059
2022,laos,LA,https://s3.amazonaws.com/images.wpr.com/flags/24/LA.png,7529475.0,236800.0,230800.0,33.0753,0.0139,0.001,103,0.0033
2022,hong kong,HK,https://s3.amazonaws.com/images.wpr.com/flags/24/HK.png,7488865.0,1104.0,1050.0,7134.8657,0.0004,0.0009,104,0.0002
2022,serbia,RS,https://s3.amazonaws.com/images.wpr.com/flags/24/RS.png,7221365.0,88361.0,87460.0,81.7411,-0.01,0.0009,105,-0.002
2022,nicaragua,NI,https://s3.amazonaws.com/images.wpr.com/flags/24/NI.png,6948392.0,130373.0,120340.0,58.5533,0.0141,0.0009,106,0.0031
2022,libya,LY,https://s3.amazonaws.com/images.wpr.com/flags/24/LY.png,6812341.0,1759540.0,1759540.0,3.9149,0.0112,0.0009,107,0.0024
2022,paraguay,PY,https://s3.amazonaws.com/images.wpr.com/flags/24/PY.png,6780744.0,406752.0,397300.0,17.2704,0.0119,0.0009,108,0.0027
2022,kyrgyzstan,KG,https://s3.amazonaws.com/images.wpr.com/flags/24/KG.png,6630623.0,199951.0,191800.0,35.1165,0.0158,0.0008,109,0.0033
2022,bulgaria,BG,https://s3.amazonaws.com/images.wpr.com/flags/24/BG.png,6781953.0,110879.0,108560.0,61.6039,-0.0139,0.0008,110,-0.0027
2022,turkmenistan,TM,https://s3.amazonaws.com/images.wpr.com/flags/24/TM.png,6430770.0,488100.0,469930.0,13.8661,0.0133,0.0008,111,0.0026
2022,el salvador,SV,https://s3.amazonaws.com/images.wpr.com/flags/24/SV.png,6336392.0,21041.0,20720.0,307.1884,0.0045,0.0008,112,0.001
2022,republic of the congo,CG,https://s3.amazonaws.com/images.wpr.com/flags/24/CG.png,5970424.0,342000.0,341500.0,17.8825,0.0229,0.0008,113,0.0043
2022,singapore,SG,https://s3.amazonaws.com/images.wpr.com/flags/24/SG.png,5975689.0,710.0,718.0,8377.0515,0.0065,0.0008,114,0.0012
2022,denmark,DK,https://s3.amazonaws.com/images.wpr.com/flags/24/DK.png,5882261.0,43094.0,40000.0,147.7728,0.0049,0.0007,115,0.0009
2022,slovakia,SK,https://s3.amazonaws.com/images.wpr.com/flags/24/SK.png,5643453.0,49037.0,49035.0,118.1849,0.0269,0.0007,116,-0.0033
2022,central african republic,CF,https://s3.amazonaws.com/images.wpr.com/flags/24/CF.png,5579144.0,622984.0,622980.0,9.2175,0.0292,0.0007,117,0.0053
2022,finland,FI,https://s3.amazonaws.com/images.wpr.com/flags/24/FI.png,5540745.0,338424.0,303940.0,18.2453,0.0009,0.0007,118,0.0001
2022,norway,NO,https://s3.amazonaws.com/images.wpr.com/flags/24/NO.png,5434319.0,323802.0,364285.0,15.0277,0.0074,0.0007,119,0.0013
2022,liberia,LR,https://s3.amazonaws.com/images.wpr.com/flags/24/LR.png,5302681.0,111369.0,96320.0,56.2539,0.0218,0.0007,120,0.0037
2022,palestine,PS,https://s3.amazonaws.com/images.wpr.com/flags/24/PS.png,5250072.0,6220.0,6020.0,892.2309,0.0231,0.0007,121,0.0039
2022,lebanon,LB,https://s3.amazonaws.com/images.wpr.com/flags/24/LB.png,5489739.0,10452.0,10230.0,523.3558,-0.0247,0.0007,122,-0.0045
2022,new zealand,NZ,https://s3.amazonaws.com/images.wpr.com/flags/24/NZ.png,5185288.0,270467.0,263310.0,19.8553,0.0083,0.0007,123,0.0013
2022,costa rica,CR,https://s3.amazonaws.com/images.wpr.com/flags/24/CR.png,5180829.0,51100.0,51060.0,102.0794,0.006,0.0007,124,0.0011
2022,ireland,IE,https://s3.amazonaws.com/images.wpr.com/flags/24/IE.png,5023109.0,70273.0,68890.0,73.4059,0.0067,0.0006,125,0.0011
2022,mauritania,MR,https://s3.amazonaws.com/images.wpr.com/flags/24/MR.png,4736139.0,1030700.0,1030700.0,4.7181,0.0268,0.0006,126,0.0041
2022,oman,OM,https://s3.amazonaws.com/images.wpr.com/flags/24/OM.png,4576298.0,309500.0,309500.0,15.0061,0.0149,0.0006,127,0.0022
2022,panama,PA,https://s3.amazonaws.com/images.wpr.com/flags/24/PA.png,4408581.0,75417.0,74180.0,60.233,0.0135,0.0006,128,0.0019
2022,kuwait,KW,https://s3.amazonaws.com/images.wpr.com/flags/24/KW.png,4268873.0,17818.0,17820.0,241.8691,0.0097,0.0005,129,0.0013
2022,croatia,HR,https://s3.amazonaws.com/images.wpr.com/flags/24/HR.png,4030358.0,56594.0,55960.0,71.6336,-0.0054,0.0005,130,-0.0007
2022,eritrea,ER,https://s3.amazonaws.com/images.wpr.com/flags/24/ER.png,3684032.0,117600.0,121040.8,30.9722,0.0176,0.0005,131,0.0021
2022,georgia,GE,https://s3.amazonaws.com/images.wpr.com/flags/24/GE.png,3744385.0,69700.0,69490.0,53.6521,-0.0043,0.0005,132,-0.0005
2022,mongolia,MN,https://s3.amazonaws.com/images.wpr.com/flags/24/MN.png,3398366.0,1564110.0,1557506.8,2.2133,0.0144,0.0004,133,0.0015
2022,moldova,MD,https://s3.amazonaws.com/images.wpr.com/flags/24/MD.png,3272996.0,33846.0,32884.6,104.4845,0.0498,0.0004,134,-0.0039
2022,uruguay,UY,https://s3.amazonaws.com/images.wpr.com/flags/24/UY.png,3422794.0,181034.0,175020.0,19.5584,0.0001,0.0004,135,0.0
2022,puerto rico,PR,https://s3.amazonaws.com/images.wpr.com/flags/24/PR.png,3252407.0,8870.0,8870.0,367.5664,0.0024,0.0004,136,0.0003
2022,bosnia and herzegovina,BA,https://s3.amazonaws.com/images.wpr.com/flags/24/BA.png,3233526.0,51209.0,51200.0,62.7119,-0.007,0.0004,137,-0.0006
2022,albania,AL,https://s3.amazonaws.com/images.wpr.com/flags/24/AL.png,2842321.0,28748.0,27400.0,103.3737,-0.0035,0.0004,138,-0.0003
2022,jamaica,JM,https://s3.amazonaws.com/images.wpr.com/flags/24/JM.png,2827377.0,10991.0,10830.0,260.8997,-0.0006,0.0004,139,0.0
2022,armenia,AM,https://s3.amazonaws.com/images.wpr.com/flags/24/AM.png,2780469.0,29743.0,28470.0,97.5753,-0.0009,0.0003,140,0.0
2022,gambia,GM,https://s3.amazonaws.com/images.wpr.com/flags/24/GM.png,2705992.0,10689.0,10120.0,274.0285,0.0248,0.0003,141,0.0022
2022,lithuania,LT,https://s3.amazonaws.com/images.wpr.com/flags/24/LT.png,2750055.0,65300.0,62620.0,43.4103,-0.0115,0.0003,142,-0.0008
2022,qatar,QA,https://s3.amazonaws.com/images.wpr.com/flags/24/QA.png,2695122.0,11586.0,11490.0,236.4135,0.0079,0.0003,143,0.0007
2022,botswana,BW,https://s3.amazonaws.com/images.wpr.com/flags/24/BW.png,2630296.0,582000.0,566730.0,4.7207,0.0171,0.0003,144,0.0014
2022,namibia,,https://s3.amazonaws.com/images.wpr.com/flags/24/NA.png,2567012.0,825615.0,823290.0,3.1631,0.0145,0.0003,145,0.0012
2022,gabon,GA,https://s3.amazonaws.com/images.wpr.com/flags/24/GA.png,2388992.0,267668.0,257670.0,9.4561,0.0199,0.0003,146,0.0015
2022,lesotho,LS,https://s3.amazonaws.com/images.wpr.com/flags/24/LS.png,2305825.0,30355.0,30360.0,76.7562,0.0106,0.0003,147,0.0008
2022,guinea bissau,GW,https://s3.amazonaws.com/images.wpr.com/flags/24/GW.png,2105566.0,36100.0,28100.0,76.0,2.15,-1.0,148,0.0
2022,slovenia,SI,https://s3.amazonaws.com/images.wpr.com/flags/24/SI.png,2119844.0,20273.0,20136.4,105.2658,-0.0001,0.0003,149,0.0
2022,north macedonia,MK,https://s3.amazonaws.com/images.wpr.com/flags/24/MK.png,2093599.0,25713.0,25220.0,82.6994,-0.0038,0.0003,150,-0.0002
2022,latvia,LV,https://s3.amazonaws.com/images.wpr.com/flags/24/LV.png,1850651.0,64559.0,62230.0,29.4104,-0.011,0.0002,151,-0.0006
2022,equatorial guinea,GQ,https://s3.amazonaws.com/images.wpr.com/flags/24/GQ.png,1674908.0,28051.0,28050.0,61.1291,0.0237,0.0002,152,0.0013
2022,trinidad and tobago,TT,https://s3.amazonaws.com/images.wpr.com/flags/24/TT.png,1531044.0,5130.0,5130.0,299.208,0.0025,0.0002,153,0.0001
2022,bahrain,BH,https://s3.amazonaws.com/images.wpr.com/flags/24/BH.png,1472233.0,765.0,785.0,1892.3682,0.009,0.0002,154,0.0004
2022,timor leste,TL,https://s3.amazonaws.com/images.wpr.com/flags/24/TL.png,1341296.0,14900.0,14900.0,91.0,1.44,-1.0,155,0.0
2022,estonia,EE,https://s3.amazonaws.com/images.wpr.com/flags/24/EE.png,1326062.0,45227.0,42750.0,30.9419,-0.0025,0.0002,156,-0.0001
2022,mauritius,MU,https://s3.amazonaws.com/images.wpr.com/flags/24/MU.png,1299469.0,2040.0,2030.0,640.6685,0.0008,0.0002,157,0.0
2022,cyprus,CY,https://s3.amazonaws.com/images.wpr.com/flags/24/CY.png,1251488.0,9251.0,9240.0,136.3786,0.0069,0.0002,158,0.0003
2022,eswatini,SZ,https://s3.amazonaws.com/images.wpr.com/flags/24/SZ.png,1201670.0,17364.0,17200.0,70.3966,0.0076,0.0002,159,0.0003
2022,djibouti,DJ,https://s3.amazonaws.com/images.wpr.com/flags/24/DJ.png,1120849.0,23200.0,23180.0,49.0274,0.0139,0.0001,160,0.0005
2022,reunion,RE,https://s3.amazonaws.com/images.wpr.com/flags/24/RE.png,974052.0,2511.0,2512.0,390.8424,0.008,0.0001,161,0.0002
2022,fiji,FJ,https://s3.amazonaws.com/images.wpr.com/flags/24/FJ.png,929766.0,18272.0,18270.0,51.2521,0.0071,0.0001,162,0.0002
2022,comoros,KM,https://s3.amazonaws.com/images.wpr.com/flags/24/KM.png,836774.0,1862.0,1861.0,457.8587,0.0183,0.0001,163,0.0005
2022,guyana,GY,https://s3.amazonaws.com/images.wpr.com/flags/24/GY.png,808726.0,214969.0,196850.0,4.1343,0.0063,0.0001,164,0.0002
2022,bhutan,BT,https://s3.amazonaws.com/images.wpr.com/flags/24/BT.png,782455.0,38394.0,38140.0,20.6456,0.0064,0.0001,165,0.0002
2022,solomon islands,SB,https://s3.amazonaws.com/images.wpr.com/flags/24/SB.png,724273.0,28896.0,27990.0,26.4532,0.0223,0.0001,166,0.0005
2022,macau,MO,https://s3.amazonaws.com/images.wpr.com/flags/24/MO.png,695168.0,32.9,32.9,21402.7052,0.0129,0.0001,167,0.0003
2022,luxembourg,LU,https://s3.amazonaws.com/images.wpr.com/flags/24/LU.png,647599.0,2586.0,2574.5,254.3282,0.0111,0.0001,168,0.0002
2022,montenegro,ME,https://s3.amazonaws.com/images.wpr.com/flags/24/ME.png,627082.0,13812.0,13450.0,46.5788,-0.001,0.0001,169,0.0
2022,suriname,SR,https://s3.amazonaws.com/images.wpr.com/flags/24/SR.png,618040.0,163820.0,156000.0,3.9951,0.0084,0.0001,170,0.0002
2022,cape verde,CV,https://s3.amazonaws.com/images.wpr.com/flags/24/CV.png,593149.0,4033.0,4033.0,148.4458,0.0093,0.0001,171,0.0002
2022,western sahara,EH,https://s3.amazonaws.com/images.wpr.com/flags/24/EH.png,575986.0,266000.0,266000.0,2.2077,0.0196,0.0001,172,0.0004
2022,malta,MT,https://s3.amazonaws.com/images.wpr.com/flags/24/MT.png,533286.0,316.0,320.0,1672.075,0.0033,0.0001,173,0.0001
2022,maldives,MV,https://s3.amazonaws.com/images.wpr.com/flags/24/MV.png,523787.00000000006,300.0,300.0,1736.7367,-0.0053,0.0001,174,-0.0001
